1993.042, -48.70
1993.125, -52.40
1993.208, -44.40
1993.292, -50.40
1993.375, -46.30
1993.458, -51.50
1993.542, -45.70
1993.625, -44.90
1993.708, -37.40
1993.792, -38.50
1993.875, -39.30
1993.958, -40.40
1994.042, -44.30
1994.125, -49.00
1994.208, -40.60
1994.292, -44.10
1994.375, -48.90
1994.458, -49.30
1994.542, -48.10
1994.625, -41.70
1994.708, -40.60
1994.792, -35.00
1994.875, -43.30
1994.958, -39.40
1995.042, -44.80
1995.125, -42.70
1995.208, -43.00
1995.292, -40.60
1995.375, -49.20
1995.458, -44.00
1995.542, -48.90
1995.625, -38.10
1995.708, -35.50
1995.792, -30.80
1995.875, -36.70
1995.958, -34.20
1996.042, -47.20
1996.125, -37.10
1996.208, -42.30
1996.292, -38.40
1996.375, -40.50
1996.458, -37.80
1996.542, -36.20
1996.625, -33.30
1996.708, -29.70
1996.792, -18.80
1996.875, -24.30
1996.958, -36.00
1997.042, -36.50
1997.125, -39.80
1997.208, -34.80
1997.292, -38.20
1997.375, -34.10
1997.458, -37.00
1997.542, -28.00
1997.625, -27.70
1997.708, -16.30
1997.792, -21.60
1997.875, -19.50
1997.958, -31.00
1998.042, -26.20
1998.125, -29.80
1998.208, -23.90
1998.292, -27.70
1998.375, -26.60
1998.458, -32.30
1998.542, -25.10
1998.625, -25.50
1998.708, -19.00
1998.792, -16.70
1998.875, -19.30
1998.958, -22.10
1999.042, -24.60
1999.125, -24.40
1999.208, -29.30
1999.292, -28.50
1999.375, -32.90
1999.458, -31.20
1999.542, -29.90
1999.625, -22.40
1999.708, -22.60
1999.792, -10.30
1999.875, -21.90
1999.958, -14.80
2000.042, -24.80
2000.125, -20.50
2000.208, -25.30
2000.292, -23.50
2000.375, -30.90
2000.458, -25.00
2000.542, -29.70
2000.625, -18.90
2000.708, -17.50
2000.792,  -8.10
2000.875, -15.70
2000.958, -17.80
2001.042, -20.30
2001.125, -21.00
2001.208, -19.60
2001.292, -20.50
2001.375, -22.60
2001.458, -22.90
2001.542, -17.10
2001.625, -17.60
2001.708,  -5.70
2001.792, -10.50
2001.875,  -7.20
2001.958, -16.90
2002.042, -14.80
2002.125, -16.80
2002.208, -17.70
2002.292, -18.70
2002.375, -17.80
2002.458, -20.70
2002.542, -14.20
2002.625,  -8.50
2002.708,  -7.70
2002.792,  -2.30
2002.875,  -7.50
2002.958, -10.40
2003.042, -12.70
2003.125, -12.10
2003.208, -13.30
2003.292, -14.70
2003.375, -15.20
2003.458, -18.50
2003.542, -15.40
2003.625, -11.70
2003.708,  -2.80
2003.792,  -2.80
2003.875,  -5.30
2003.958,  -8.40
2004.042,  -8.10
2004.125, -12.20
2004.208, -10.60
2004.292, -11.90
2004.375, -14.40
2004.458, -15.10
2004.542, -11.20
2004.625,  -9.10
2004.708,  -1.50
2004.792,  -3.10
2004.875,  -4.60
2004.958,  -4.30
2005.042,  -9.00
2005.125,  -8.20
2005.208,  -7.30
2005.292, -10.10
2005.375, -10.20
2005.458,  -9.90
2005.542,  -8.70
2005.625,  -4.80
2005.708,   0.10
2005.792,   2.70
2005.875,   3.80
2005.958,   1.10
2006.042,  -7.10
2006.125,  -5.70
2006.208,  -7.10
2006.292,  -7.30
2006.375,  -8.50
2006.458,  -7.70
2006.542,  -5.60
2006.625,  -2.10
2006.708,   2.80
2006.792,   5.80
2006.875,   0.40
2006.958,   0.10
2007.042,  -6.60
2007.125,  -6.30
2007.208,  -6.50
2007.292,  -2.60
2007.375,  -7.70
2007.458,  -8.30
2007.542,  -8.10
2007.625,  -3.00
2007.708,   0.90
2007.792,   4.20
2007.875,   6.10
2007.958,  -0.70
2008.042,  -1.00
2008.125,  -5.40
2008.208,  -1.40
2008.292,  -3.60
2008.375,   1.30
2008.458,  -1.90
2008.542,  -0.20
2008.625,   2.20
2008.708,   8.60
2008.792,  10.10
2008.875,  10.60
2008.958,   6.00
2009.042,   6.90
2009.125,   3.90
2009.208,   0.00
2009.292,   3.80
2009.375,   1.40
2009.458,   2.80
2009.542,   2.40
2009.625,   4.70
2009.708,   7.90
2009.792,  14.30
2009.875,  16.20
2009.958,  15.30
2010.042,  12.10
2010.125,   5.30
2010.208,   5.00
2010.292,   4.90
2010.375,   5.40
2010.458,   5.90
2010.542,   8.70
2010.625,   8.10
2010.708,  10.30
2010.792,  10.90
2010.875,  15.00
2010.958,  11.70
2011.042,   9.40
2011.125,   4.80
2011.208,   3.70
2011.292,  -0.00
2011.375,   2.40
2011.458,   0.90
2011.542,   5.60
2011.625,   4.60
2011.708,  12.60
2011.792,  13.50
2011.875,  19.10
2011.958,  15.10
2012.042,  15.70
2012.125,  16.70
2012.208,  13.30
2012.292,  12.50
2012.375,  11.30
2012.458,  12.40
2012.542,  15.20
2012.625,  19.60
2012.708,  20.70
2012.792,  25.30
2012.875,  27.40
2012.958,  27.40
2013.042,  25.60
2013.125,  23.10
2013.208,  18.50
2013.292,  21.00
2013.375,  17.30
2013.458,  17.90
2013.542,  16.00
2013.625,  20.10
2013.708,  19.70
2013.792,  25.20
2013.875,  26.50
2013.958,  28.30
2014.042,  23.40
2014.125,  21.90
2014.208,  20.90
2014.292,  21.60
2014.375,  18.70
2014.458,  18.30
2014.542,  20.20
2014.625,  23.50
2014.708,  28.30
2014.792,  29.70
2014.875,  33.40
2014.958,  29.20
2015.042,  32.60
2015.125,  27.40
2015.208,  30.40
2015.292,  27.60
2015.375,  29.70
2015.458,  26.60
2015.542,  31.50
2015.625,  32.40
2015.708,  38.90
2015.792,  42.40
2015.875,  47.00
2015.958,  43.50
2016.042,  41.30
2016.125,  37.80
2016.208,  36.60
2016.292,  35.80
2016.375,  33.50
2016.458,  35.20
2016.542,  36.60
2016.625,  36.60
2016.708,  41.80
2016.792,  43.20
2016.875,  47.10
2016.958,  41.90
2017.042,  37.00
2017.125,  32.70
2017.208,  35.60
2017.292,  36.90
2017.375,  34.70
2017.458,  34.70
2017.542,  38.20
2017.625,  42.60
2017.708,  46.90
2017.792,  47.70
2017.875,  50.70
2017.958,  46.40
2018.042,  41.80
2018.125,  38.90
2018.208,  40.20
2018.292,  36.00
2018.375,  40.00
2018.458,  38.20
2018.542,  42.60
2018.625,  44.00
2018.708,  51.90
2018.792,  54.00
2018.875,  53.00
2018.958,  48.40
2019.042,  47.50
2019.125,  45.70
2019.208,  47.70
2019.292,  45.40
2019.375,  47.50
2019.458,  46.90
2019.542,  49.30
2019.625,  54.40
2019.708,  57.80
2019.792,  59.30
2019.875,  58.60
2019.958,  56.20
2020.042,  49.00
2020.125,  51.10
2020.208,  48.00
2020.292,  49.70
2020.375,  49.10
2020.458,  50.30
2020.542,  52.10
